best_match_score,__id_left,__id_right,license_id,address,permit,apn,parsed_address
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600211,6635 canyon rim row #187 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600206,6635 canyon rim row #182 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600253,1425 northrim ct #229 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600232,6655 canyon rim row #208 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600203,6635 canyon rim row #179 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600204,6635 canyon rim row #180 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600241,6665 canyon rim row #217 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600227,6655 canyon rim row #203 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600237,6665 canyon rim row #213 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600257,1425 northrim ct #233 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600215,6645 canyon rim row #191 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600235,6655 canyon rim row #211 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600228,6655 canyon rim row #204 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600238,6665 canyon rim row #214 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600209,6635 canyon rim row #185 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600217,6645 canyon rim row #193 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600226,6655 canyon rim row #202 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600233,6655 canyon rim row #209 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600251,1425 northrim ct #227 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600224,6645 canyon rim row #200 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600223,6645 canyon rim row #199 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600221,6645 canyon rim row #197 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600260,1425 northrim ct #236 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600242,6665 canyon rim row #218 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600225,6655 canyon rim row #201 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600229,6655 canyon rim row #205 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600213,6645 canyon rim row #189 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600234,6655 canyon rim row #210 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600247,6665 canyon rim row #223 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600222,6645 canyon rim row #198 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600214,6645 canyon rim row #190 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600210,6635 canyon rim row #186 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600255,1425 northrim ct #231 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600245,6665 canyon rim row #221 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600220,6645 canyon rim row #196 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600248,6665 canyon rim row #224 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600216,6645 canyon rim row #192 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600254,1425 northrim ct #230 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600212,6635 canyon rim row #188 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600207,6635 canyon rim row #183 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600202,6635 canyon rim row #178 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600243,6665 canyon rim row #219 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600201,6635 canyon rim row #177 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600240,6665 canyon rim row #216 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600249,1425 northrim ct #225 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600258,1425 northrim ct #234 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600246,6665 canyon rim row #222 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600239,6665 canyon rim row #215 92111
0.6389598119445129,str-06086l,str-06086l,str-06086l,6665 canyon rim row #219 92111,str-06086l,4376600230,6655 canyon rim row #206 92111
0.6387557079886482,str-00062l,str-00062l,str-00062l,4335 stacy pl 92117,str-00062l,4258341100,4335 stacy pl 92117
0.6385532700438108,str-07115l,str-07115l,str-07115l,332 san colla st 92037,str-07115l,4150220500,332 san colla st 92037
0.6385532700438108,str-06004l,str-06004l,str-06004l,312 san colla st 92037,str-06004l,4150220300,312 san colla st 92037
0.6383434264531964,str-04531l,str-04531l,str-04531l,817 santa clara pl 92109,str-04531l,4235960500,817 santa clara pl 92109
0.6382304433436174,str-05527l,str-05527l,str-05527l,13566 chaco court 92129,str-05527l,3062044800,13566 chaco court 92129
0.6381234466861155,str-04902l,str-04902l,str-04902l,5749 trinity pl 92120,str-04902l,4622610800,5749 trinity pl 92120
0.6380553011761843,str-00455l,str-02142l,str-00455l,8116 camino del sol 92037,str-02142l,3462721002,8126 camino del sol 92037
0.6380553011761843,str-00455l,str-02142l,str-00455l,8116 camino del sol 92037,str-02142l,3462721003,8124 camino del sol 92037
0.6380553011761843,str-00455l,str-02142l,str-00455l,8116 camino del sol 92037,str-02142l,3462721001,8122 camino del sol 92037
0.6380553011761843,str-02142l,str-02142l,str-02142l,8122 camino del sol 92037,str-02142l,3462721001,8122 camino del sol 92037
0.6380553011761843,str-02142l,str-02142l,str-02142l,8122 camino del sol 92037,str-02142l,3462721003,8124 camino del sol 92037
0.6380553011761843,str-02142l,str-02142l,str-02142l,8122 camino del sol 92037,str-02142l,3462721002,8126 camino del sol 92037
0.6380553011761843,str-02161l,str-02142l,str-02161l,8118 camino del sol 92037,str-02142l,3462721001,8122 camino del sol 92037
0.6380553011761843,str-02139l,str-02142l,str-02139l,8124 camino del sol 92037,str-02142l,3462721002,8126 camino del sol 92037
0.6380553011761843,str-02335l,str-02142l,str-02335l,8120 camino del sol 92037,str-02142l,3462721001,8122 camino del sol 92037
0.6380553011761843,str-02335l,str-02142l,str-02335l,8120 camino del sol 92037,str-02142l,3462721003,8124 camino del sol 92037
0.6380553011761843,str-02335l,str-02142l,str-02335l,8120 camino del sol 92037,str-02142l,3462721002,8126 camino del sol 92037
0.6380553011761843,str-02139l,str-02142l,str-02139l,8124 camino del sol 92037,str-02142l,3462721001,8122 camino del sol 92037
0.6380553011761843,str-02161l,str-02142l,str-02161l,8118 camino del sol 92037,str-02142l,3462721003,8124 camino del sol 92037
0.6380553011761843,str-02139l,str-02142l,str-02139l,8124 camino del sol 92037,str-02142l,3462721003,8124 camino del sol 92037
0.6380553011761843,str-02161l,str-02142l,str-02161l,8118 camino del sol 92037,str-02142l,3462721002,8126 camino del sol 92037
0.6379116893749097,str-01431l,str-01431l,str-01431l,2170 via nina 92037,str-01431l,3585804000,2170 via nina 92037
0.637748940177906,str-03396l,str-03396l,str-03396l,1441 al bahr dr 92037,str-03396l,3505300300,1440 al bahr dr 92037
0.637646610973784,str-05695l,str-05695l,str-05695l,125 w hawthorn st 92101,str-05695l,5331761100,125 w hawthorn st 92101
0.637320610626691,str-07548l,str-07548l,str-07548l,3530 wawona dr 92106,str-07548l,4495621100,3530 wawona dr 92106
0.6372822525722464,str-06710l,str-06710l,str-06710l,6830 simi pl 92139,str-06710l,5893131000,6830 simi pl 92139
0.6369172522735503,str-00363l,str-00363l,str-00363l,6222 danbury wy 92120,str-00363l,4611011200,6222 danbury way 92120
0.636647841876898,str-02794l,str-02814l,str-02794l,2181 s avenida de la playa 92037,str-02814l,3463621600,2179 avenida de la playa 92037
0.636647841876898,str-02814l,str-02814l,str-02814l,2183 s avenida de la playa 92037,str-02814l,3463621600,2179 avenida de la playa 92037
0.6363728218137356,str-05670l,str-05689l,str-05670l,5540 waverly ave 92037,str-05689l,3575411600,5540 waverly ave 92037
0.6363728218137356,str-03120l,str-03120l,str-03120l,5787 waverly ave 92037,str-03120l,3573130200,5787 waverly ave 92037
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210115,3985 riviera dr #o 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210110,3985 riviera dr #j 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210108,3985 riviera dr #h 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210112,3985 riviera dr #l 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210103,3985 riviera dr #c 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210106,3985 riviera dr #f 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210102,3985 riviera dr #b 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210114,3985 riviera dr #n 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210113,3985 riviera dr #m 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210111,3985 riviera dr #k 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210104,3985 riviera dr #d 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210105,3985 riviera dr #e 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210109,3985 riviera dr #i 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210107,3985 riviera dr #g 92109
0.6363063567877335,str-00879l,str-00917l,str-00879l,3985 riviera dr #g 92109,str-00917l,4234210101,3985 riviera dr #a 92109
0.6361932772837757,str-01559l,str-01559l,str-01559l,15190 andorra wy 92129,str-01559l,3131201700,15190 andorra way 92129
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000712,2458 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000715,7881 ardath ln 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000719,2446 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000713,2456 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000714,7889 ardath ln 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000706,2472 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000717,2450 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000721,7875 ardath ln 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000704,2476 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000702,2480 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000708,2466 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000705,2474 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000720,2444 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000711,2460 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000722,2484 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000716,2452 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000701,2488 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000709,2464 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000703,2478 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000710,2462 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000718,2448 azure coast dr 92037
0.636174865883941,str-07264l,str-07264l,str-07264l,2444 azure coast dr 92037,str-07264l,3521000707,2470 azure coast dr 92037
0.6359540353498524,str-04165l,str-04165l,str-04165l,13521 caminito mendiola #1 92130,str-04165l,3050610900,13521 caminito mendiola 92130
0.6356731081727566,str-05826l,str-05826l,str-05826l,8461 pallux wy 92126,str-05826l,3090703100,8461 pallux way 92126
0.6353575717564081,str-01686l,str-01686l,str-01686l,4855 alberson court 92130,str-01686l,3043700600,4855 alberson court 92130
0.635141157877919,str-06742l,str-06742l,str-06742l,568 palmwood dr 92139,str-06742l,5861303500,568 palmwood dr 92139
0.635141157877919,str-01607l,str-01607l,str-01607l,3021 dardaina dr 92139,str-01607l,5913500100,3021 dardaina dr 92139
0.6349982718819241,str-05991l,str-05991l,str-05991l,641 ne 641 vista santa rosalia #1 92154,str-05991l,6452412000,641 vista santa rosalia 92154
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402702,4834 w mountain view dr #02 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402703,4834 w mountain view dr #03 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402705,4834 w mountain view dr #05 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402708,4834 w mountain view dr #08 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402704,4834 w mountain view dr #04 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402712,4834 w mountain view dr #12 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402710,4834 w mountain view dr #10 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402709,4834 w mountain view dr #09 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402706,4834 w mountain view dr #06 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402711,4834 w mountain view dr #11 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402707,4834 w mountain view dr #07 92116
0.6349457655513073,str-07491l,str-07491l,str-07491l,4834 w mountain view dr #6 92116,str-07491l,4392402701,4834 w mountain view dr #01 92116
0.634873820520213,str-03237l,str-03237l,str-03237l,4411 santa monica ave 92107,str-03237l,4487621400,4411 santa monica ave 92107
0.6346832255638934,str-06689l,str-06689l,str-06689l,5118 constitution rd 92117,str-06689l,3551201700,5118 constitution rd 92117
0.6346832255638934,str-00218l,str-00218l,str-00218l,5134 uniontown rd 92117,str-00218l,3551023300,5134 uniontown rd 92117
0.6345274781183811,str-05850l,str-05850l,str-05850l,5504 trinidad wy 92114,str-05850l,5483110500,5504 trinidad way 92114
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403613,6171 rancho mission rd #114 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403706,6191 rancho mission rd #106 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403609,6171 rancho mission rd #109 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403716,6191 rancho mission rd #204 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403727,6191 rancho mission rd #303 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403511,6151 rancho mission rd #112 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403626,6171 rancho mission rd #214 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403831,6111 rancho mission rd #307 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403462,6131 rancho mission rd #326 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403738,6191 rancho mission rd #314 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403404,6131 rancho mission rd #104 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403424,6131 rancho mission rd #206 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403401,6131 rancho mission rd #101 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403820,6111 rancho mission rd #208 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403713,6191 rancho mission rd #201 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403443,6131 rancho mission rd #307 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403605,6171 rancho mission rd #105 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403615,6171 rancho mission rd #202 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403832,6111 rancho mission rd #308 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403425,6131 rancho mission rd #207 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403415,6131 rancho mission rd #1115 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403801,6111 rancho mission rd #101 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403835,6111 rancho mission rd #311 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403710,6191 rancho mission rd #110 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403620,6171 rancho mission rd #207 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403507,6151 rancho mission rd #107 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403816,6111 rancho mission rd #204 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403730,6191 rancho mission rd #306 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403512,6151 rancho mission rd #113 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403828,6111 rancho mission rd #304 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403740,6191 rancho mission rd #316 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403417,6131 rancho mission rd #117 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403437,6131 rancho mission rd #301 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403435,6131 rancho mission rd #217 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403438,6131 rancho mission rd #302 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403403,6131 rancho mission rd #103 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403625,6171 rancho mission rd #213 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403822,6111 rancho mission rd #210 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403629,6171 rancho mission rd #303 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403448,6131 rancho mission rd #312 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403541,6151 rancho mission rd #317 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403533,6151 rancho mission rd #309 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403419,6131 rancho mission rd #201 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403617,6171 rancho mission rd #204 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403707,6191 rancho mission rd #107 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403742,6191 rancho mission rd #318 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403410,6131 rancho mission rd #110 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403534,6151 rancho mission rd #310 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403504,6151 rancho mission rd #104 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403530,6151 rancho mission rd 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403841,6111 rancho mission rd #317 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403718,6191 rancho mission rd #206 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403723,6191 rancho mission rd #212 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403734,6191 rancho mission rd #310 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403505,6151 rancho mission rd #105 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403737,6191 rancho mission rd #313 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403447,6131 rancho mission rd #311 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403806,6111 rancho mission rd #106 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403409,6131 rancho mission rd #109 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403433,6131 rancho mission rd #215 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403634,6171 rancho mission rd #308 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403432,6131 rancho mission rd #214 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403453,6131 rancho mission rd #317 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403630,6171 rancho mission rd #304 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403540,6151 rancho mission rd #316 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403814,6111 rancho mission rd #202 92108
0.6345182333322834,str-06037l,str-06037l,str-06037l,6171 rancho mission rd. #212 92108,str-06037l,4340403624,6171 rancho mission rd #212 92108
